,Date,Store,DayOfWeek,Date.1,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,year,month,day,dayYear,week_num,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,PromoInterval
2134,2014-12-13,680,6,2014-12-13,9580,1311,1,0,0,0,2014,12,13,347,49,c,a,170,,,"Mar,Jun,Sept,Dec"
2135,2014-12-13,1064,6,2014-12-13,10283,1081,1,0,0,0,2014,12,13,347,49,a,c,420,,,
2136,2014-12-14,39,7,2014-12-14,0,0,0,0,0,0,2014,12,14,348,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2137,2014-12-14,680,7,2014-12-14,0,0,0,0,0,0,2014,12,14,348,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2138,2014-12-14,1064,7,2014-12-14,0,0,0,0,0,0,2014,12,14,348,50,a,c,420,,,
2139,2014-12-15,39,1,2014-12-15,10360,1004,1,1,0,0,2014,12,15,349,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2140,2014-12-15,680,1,2014-12-15,9091,1173,1,1,0,0,2014,12,15,349,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2141,2014-12-15,1064,1,2014-12-15,14699,1338,1,1,0,0,2014,12,15,349,50,a,c,420,,,
2142,2014-12-16,39,2,2014-12-16,7990,853,1,1,0,0,2014,12,16,350,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2143,2014-12-16,680,2,2014-12-16,8094,1100,1,1,0,0,2014,12,16,350,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2144,2014-12-16,1064,2,2014-12-16,14069,1365,1,1,0,0,2014,12,16,350,50,a,c,420,,,
2145,2014-12-17,39,3,2014-12-17,6825,754,1,1,0,0,2014,12,17,351,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2146,2014-12-17,680,3,2014-12-17,8744,1222,1,1,0,0,2014,12,17,351,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2147,2014-12-17,1064,3,2014-12-17,10824,1166,1,1,0,0,2014,12,17,351,50,a,c,420,,,
2148,2014-12-18,39,4,2014-12-18,6729,804,1,1,0,0,2014,12,18,352,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2149,2014-12-18,680,4,2014-12-18,7499,1099,1,1,0,0,2014,12,18,352,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2150,2014-12-18,1064,4,2014-12-18,13152,1347,1,1,0,0,2014,12,18,352,50,a,c,420,,,
2151,2014-12-19,39,5,2014-12-19,6515,670,1,1,0,0,2014,12,19,353,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2152,2014-12-19,680,5,2014-12-19,7377,1195,1,1,0,0,2014,12,19,353,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2153,2014-12-19,1064,5,2014-12-19,12210,1207,1,1,0,0,2014,12,19,353,50,a,c,420,,,
2154,2014-12-20,39,6,2014-12-20,4105,550,1,0,0,0,2014,12,20,354,50,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2155,2014-12-20,680,6,2014-12-20,9787,1279,1,0,0,0,2014,12,20,354,50,c,a,170,,,"Mar,Jun,Sept,Dec"
2156,2014-12-20,1064,6,2014-12-20,12301,1226,1,0,0,0,2014,12,20,354,50,a,c,420,,,
2157,2014-12-21,39,7,2014-12-21,0,0,0,0,0,0,2014,12,21,355,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2158,2014-12-21,680,7,2014-12-21,0,0,0,0,0,0,2014,12,21,355,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2159,2014-12-21,1064,7,2014-12-21,0,0,0,0,0,0,2014,12,21,355,51,a,c,420,,,
2160,2014-12-22,39,1,2014-12-22,7307,874,1,0,0,1,2014,12,22,356,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2161,2014-12-22,680,1,2014-12-22,11448,1602,1,0,0,1,2014,12,22,356,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2162,2014-12-22,1064,1,2014-12-22,15336,1549,1,0,0,1,2014,12,22,356,51,a,c,420,,,
2163,2014-12-23,39,2,2014-12-23,6787,818,1,0,0,1,2014,12,23,357,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2164,2014-12-23,680,2,2014-12-23,9362,1428,1,0,0,1,2014,12,23,357,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2165,2014-12-23,1064,2,2014-12-23,17222,1682,1,0,0,1,2014,12,23,357,51,a,c,420,,,
2166,2014-12-24,39,3,2014-12-24,3753,459,1,0,0,1,2014,12,24,358,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2167,2014-12-24,680,3,2014-12-24,2353,397,1,0,0,1,2014,12,24,358,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2168,2014-12-24,1064,3,2014-12-24,7565,847,1,0,0,1,2014,12,24,358,51,a,c,420,,,
2169,2014-12-25,39,4,2014-12-25,0,0,0,0,c,1,2014,12,25,359,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2170,2014-12-25,680,4,2014-12-25,0,0,0,0,c,1,2014,12,25,359,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2171,2014-12-25,1064,4,2014-12-25,0,0,0,0,c,1,2014,12,25,359,51,a,c,420,,,
2172,2014-12-26,39,5,2014-12-26,0,0,0,0,c,1,2014,12,26,360,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2173,2014-12-26,680,5,2014-12-26,0,0,0,0,c,1,2014,12,26,360,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2174,2014-12-26,1064,5,2014-12-26,0,0,0,0,c,1,2014,12,26,360,51,a,c,420,,,
2175,2014-12-27,39,6,2014-12-27,2261,326,1,0,0,0,2014,12,27,361,51,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2176,2014-12-27,680,6,2014-12-27,7447,1102,1,0,0,0,2014,12,27,361,51,c,a,170,,,"Mar,Jun,Sept,Dec"
2177,2014-12-27,1064,6,2014-12-27,7201,813,1,0,0,0,2014,12,27,361,51,a,c,420,,,
2178,2014-12-28,39,7,2014-12-28,0,0,0,0,0,0,2014,12,28,362,52,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2179,2014-12-28,680,7,2014-12-28,0,0,0,0,0,0,2014,12,28,362,52,c,a,170,,,"Mar,Jun,Sept,Dec"
2180,2014-12-28,1064,7,2014-12-28,0,0,0,0,0,0,2014,12,28,362,52,a,c,420,,,
2181,2014-12-29,39,1,2014-12-29,4965,647,1,0,0,1,2014,12,29,363,52,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2182,2014-12-29,680,1,2014-12-29,8224,1137,1,0,0,1,2014,12,29,363,52,c,a,170,,,"Mar,Jun,Sept,Dec"
2183,2014-12-29,1064,1,2014-12-29,10781,1225,1,0,0,1,2014,12,29,363,52,a,c,420,,,
2184,2014-12-30,39,2,2014-12-30,5803,721,1,0,0,1,2014,12,30,364,52,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2185,2014-12-30,680,2,2014-12-30,7785,1062,1,0,0,1,2014,12,30,364,52,c,a,170,,,"Mar,Jun,Sept,Dec"
2186,2014-12-30,1064,2,2014-12-30,12179,1308,1,0,0,1,2014,12,30,364,52,a,c,420,,,
2187,2014-12-31,39,3,2014-12-31,2916,425,1,0,0,1,2014,12,31,365,52,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2188,2014-12-31,680,3,2014-12-31,2695,433,1,0,0,1,2014,12,31,365,52,c,a,170,,,"Mar,Jun,Sept,Dec"
2189,2014-12-31,1064,3,2014-12-31,5926,630,1,0,0,1,2014,12,31,365,52,a,c,420,,,
2190,2015-01-01,39,4,2015-01-01,0,0,0,0,a,1,2015,1,1,1,0,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2191,2015-01-01,680,4,2015-01-01,0,0,0,0,a,1,2015,1,1,1,0,c,a,170,,,"Mar,Jun,Sept,Dec"
2192,2015-01-01,1064,4,2015-01-01,0,0,0,0,a,1,2015,1,1,1,0,a,c,420,,,
2193,2015-02-01,39,5,2015-02-01,4452,555,1,0,0,1,2015,1,2,2,0,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2194,2015-02-01,680,5,2015-02-01,5718,878,1,0,0,1,2015,1,2,2,0,c,a,170,,,"Mar,Jun,Sept,Dec"
2195,2015-02-01,1064,5,2015-02-01,9575,1142,1,0,0,1,2015,1,2,2,0,a,c,420,,,
2196,2015-03-01,39,6,2015-03-01,2521,378,1,0,0,0,2015,1,3,3,0,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2197,2015-03-01,680,6,2015-03-01,6846,939,1,0,0,0,2015,1,3,3,0,c,a,170,,,"Mar,Jun,Sept,Dec"
2198,2015-03-01,1064,6,2015-03-01,7438,854,1,0,0,0,2015,1,3,3,0,a,c,420,,,
2199,2015-04-01,39,7,2015-04-01,0,0,0,0,0,0,2015,1,4,4,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2200,2015-04-01,680,7,2015-04-01,0,0,0,0,0,0,2015,1,4,4,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2201,2015-04-01,1064,7,2015-04-01,0,0,0,0,0,0,2015,1,4,4,1,a,c,420,,,
2202,2015-05-01,39,1,2015-05-01,8094,938,1,1,0,1,2015,1,5,5,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2203,2015-05-01,680,1,2015-05-01,6338,952,1,1,0,1,2015,1,5,5,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2204,2015-05-01,1064,1,2015-05-01,13796,1408,1,1,0,1,2015,1,5,5,1,a,c,420,,,
2205,2015-06-01,39,2,2015-06-01,6252,739,1,1,0,1,2015,1,6,6,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2206,2015-06-01,680,2,2015-06-01,5180,808,1,1,0,1,2015,1,6,6,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2207,2015-06-01,1064,2,2015-06-01,12506,1284,1,1,0,1,2015,1,6,6,1,a,c,420,,,
2208,2015-07-01,39,3,2015-07-01,5493,751,1,1,0,0,2015,1,7,7,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2209,2015-07-01,680,3,2015-07-01,5017,743,1,1,0,0,2015,1,7,7,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2210,2015-07-01,1064,3,2015-07-01,10650,1139,1,1,0,0,2015,1,7,7,1,a,c,420,,,
2211,2015-08-01,39,4,2015-08-01,3759,480,1,1,0,0,2015,1,8,8,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2212,2015-08-01,680,4,2015-08-01,3825,632,1,1,0,0,2015,1,8,8,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2213,2015-08-01,1064,4,2015-08-01,7490,823,1,1,0,0,2015,1,8,8,1,a,c,420,,,
2214,2015-09-01,39,5,2015-09-01,4751,603,1,1,0,0,2015,1,9,9,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2215,2015-09-01,680,5,2015-09-01,4176,673,1,1,0,0,2015,1,9,9,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2216,2015-09-01,1064,5,2015-09-01,10035,1059,1,1,0,0,2015,1,9,9,1,a,c,420,,,
2217,2015-10-01,39,6,2015-10-01,2572,373,1,0,0,0,2015,1,10,10,1,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2218,2015-10-01,680,6,2015-10-01,5298,790,1,0,0,0,2015,1,10,10,1,c,a,170,,,"Mar,Jun,Sept,Dec"
2219,2015-10-01,1064,6,2015-10-01,7490,811,1,0,0,0,2015,1,10,10,1,a,c,420,,,
2220,2015-11-01,39,7,2015-11-01,0,0,0,0,0,0,2015,1,11,11,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2221,2015-11-01,680,7,2015-11-01,0,0,0,0,0,0,2015,1,11,11,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2222,2015-11-01,1064,7,2015-11-01,0,0,0,0,0,0,2015,1,11,11,2,a,c,420,,,
2223,2015-12-01,39,1,2015-12-01,7534,838,1,1,0,0,2015,1,12,12,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2224,2015-12-01,680,1,2015-12-01,5189,785,1,1,0,0,2015,1,12,12,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2225,2015-12-01,1064,1,2015-12-01,11700,1254,1,1,0,0,2015,1,12,12,2,a,c,420,,,
2226,2015-01-13,39,2,2015-01-13,5430,650,1,1,0,0,2015,1,13,13,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2227,2015-01-13,680,2,2015-01-13,5191,756,1,1,0,0,2015,1,13,13,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2228,2015-01-13,1064,2,2015-01-13,10319,1088,1,1,0,0,2015,1,13,13,2,a,c,420,,,
2229,2015-01-14,39,3,2015-01-14,5131,694,1,1,0,0,2015,1,14,14,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2230,2015-01-14,680,3,2015-01-14,4802,732,1,1,0,0,2015,1,14,14,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2231,2015-01-14,1064,3,2015-01-14,9163,1038,1,1,0,0,2015,1,14,14,2,a,c,420,,,
2232,2015-01-15,39,4,2015-01-15,4719,594,1,1,0,0,2015,1,15,15,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2233,2015-01-15,680,4,2015-01-15,4424,683,1,1,0,0,2015,1,15,15,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2234,2015-01-15,1064,4,2015-01-15,8876,995,1,1,0,0,2015,1,15,15,2,a,c,420,,,
2235,2015-01-16,39,5,2015-01-16,5299,685,1,1,0,0,2015,1,16,16,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2236,2015-01-16,680,5,2015-01-16,5020,763,1,1,0,0,2015,1,16,16,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2237,2015-01-16,1064,5,2015-01-16,11679,1251,1,1,0,0,2015,1,16,16,2,a,c,420,,,
2238,2015-01-17,39,6,2015-01-17,3061,453,1,0,0,0,2015,1,17,17,2,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2239,2015-01-17,680,6,2015-01-17,6061,919,1,0,0,0,2015,1,17,17,2,c,a,170,,,"Mar,Jun,Sept,Dec"
2240,2015-01-17,1064,6,2015-01-17,9346,988,1,0,0,0,2015,1,17,17,2,a,c,420,,,
2241,2015-01-18,39,7,2015-01-18,0,0,0,0,0,0,2015,1,18,18,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2242,2015-01-18,680,7,2015-01-18,0,0,0,0,0,0,2015,1,18,18,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2243,2015-01-18,1064,7,2015-01-18,0,0,0,0,0,0,2015,1,18,18,3,a,c,420,,,
2244,2015-01-19,39,1,2015-01-19,3778,537,1,0,0,0,2015,1,19,19,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2245,2015-01-19,680,1,2015-01-19,3807,678,1,0,0,0,2015,1,19,19,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2246,2015-01-19,1064,1,2015-01-19,8870,1122,1,0,0,0,2015,1,19,19,3,a,c,420,,,
2247,2015-01-20,39,2,2015-01-20,3644,507,1,0,0,0,2015,1,20,20,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2248,2015-01-20,680,2,2015-01-20,3381,635,1,0,0,0,2015,1,20,20,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2249,2015-01-20,1064,2,2015-01-20,7110,925,1,0,0,0,2015,1,20,20,3,a,c,420,,,
2250,2015-01-21,39,3,2015-01-21,3826,596,1,0,0,0,2015,1,21,21,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2251,2015-01-21,680,3,2015-01-21,3591,644,1,0,0,0,2015,1,21,21,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2252,2015-01-21,1064,3,2015-01-21,7181,924,1,0,0,0,2015,1,21,21,3,a,c,420,,,
2253,2015-01-22,39,4,2015-01-22,3309,496,1,0,0,0,2015,1,22,22,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2254,2015-01-22,680,4,2015-01-22,3451,592,1,0,0,0,2015,1,22,22,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2255,2015-01-22,1064,4,2015-01-22,7333,905,1,0,0,0,2015,1,22,22,3,a,c,420,,,
2256,2015-01-23,39,5,2015-01-23,3241,448,1,0,0,0,2015,1,23,23,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2257,2015-01-23,680,5,2015-01-23,4153,703,1,0,0,0,2015,1,23,23,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2258,2015-01-23,1064,5,2015-01-23,8204,990,1,0,0,0,2015,1,23,23,3,a,c,420,,,
2259,2015-01-24,39,6,2015-01-24,1898,278,1,0,0,0,2015,1,24,24,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2260,2015-01-24,680,6,2015-01-24,6237,860,1,0,0,0,2015,1,24,24,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2261,2015-01-24,1064,6,2015-01-24,6942,718,1,0,0,0,2015,1,24,24,3,a,c,420,,,
2262,2015-01-25,39,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2263,2015-01-25,680,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2264,2015-01-25,1064,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,a,c,420,,,
2265,2015-01-26,39,1,2015-01-26,6492,724,1,1,0,0,2015,1,26,26,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2266,2015-01-26,680,1,2015-01-26,6007,827,1,1,0,0,2015,1,26,26,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2267,2015-01-26,1064,1,2015-01-26,9602,1086,1,1,0,0,2015,1,26,26,4,a,c,420,,,
2268,2015-01-27,39,2,2015-01-27,6265,743,1,1,0,0,2015,1,27,27,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2269,2015-01-27,680,2,2015-01-27,5102,762,1,1,0,0,2015,1,27,27,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2270,2015-01-27,1064,2,2015-01-27,11348,1209,1,1,0,0,2015,1,27,27,4,a,c,420,,,
2271,2015-01-28,39,3,2015-01-28,4912,636,1,1,0,0,2015,1,28,28,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2272,2015-01-28,680,3,2015-01-28,4985,764,1,1,0,0,2015,1,28,28,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2273,2015-01-28,1064,3,2015-01-28,9793,1069,1,1,0,0,2015,1,28,28,4,a,c,420,,,
2274,2015-01-29,39,4,2015-01-29,5450,630,1,1,0,0,2015,1,29,29,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2275,2015-01-29,680,4,2015-01-29,4840,691,1,1,0,0,2015,1,29,29,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2276,2015-01-29,1064,4,2015-01-29,11073,1087,1,1,0,0,2015,1,29,29,4,a,c,420,,,
2277,2015-01-30,39,5,2015-01-30,7328,845,1,1,0,0,2015,1,30,30,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2278,2015-01-30,680,5,2015-01-30,7581,979,1,1,0,0,2015,1,30,30,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2279,2015-01-30,1064,5,2015-01-30,13940,1352,1,1,0,0,2015,1,30,30,4,a,c,420,,,
2280,2015-01-31,39,6,2015-01-31,3955,536,1,0,0,0,2015,1,31,31,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2281,2015-01-31,680,6,2015-01-31,7184,999,1,0,0,0,2015,1,31,31,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2282,2015-01-31,1064,6,2015-01-31,10755,1097,1,0,0,0,2015,1,31,31,4,a,c,420,,,
2283,2015-01-02,39,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2284,2015-01-02,680,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2285,2015-01-02,1064,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,a,c,420,,,
2286,2015-02-02,39,1,2015-02-02,7594,882,1,1,0,0,2015,2,2,33,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2287,2015-02-02,680,1,2015-02-02,6433,916,1,1,0,0,2015,2,2,33,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2288,2015-02-02,1064,1,2015-02-02,10835,1159,1,1,0,0,2015,2,2,33,5,a,c,420,,,
2289,2015-03-02,39,2,2015-03-02,5986,706,1,1,0,0,2015,2,3,34,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2290,2015-03-02,680,2,2015-03-02,5200,775,1,1,0,0,2015,2,3,34,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2291,2015-03-02,1064,2,2015-03-02,12408,1327,1,1,0,0,2015,2,3,34,5,a,c,420,,,
2292,2015-04-02,39,3,2015-04-02,6351,792,1,1,0,0,2015,2,4,35,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2293,2015-04-02,680,3,2015-04-02,4689,763,1,1,0,0,2015,2,4,35,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2294,2015-04-02,1064,3,2015-04-02,10451,1197,1,1,0,0,2015,2,4,35,5,a,c,420,,,
2295,2015-05-02,39,4,2015-05-02,5829,705,1,1,0,0,2015,2,5,36,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2296,2015-05-02,680,4,2015-05-02,4524,703,1,1,0,0,2015,2,5,36,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2297,2015-05-02,1064,4,2015-05-02,10575,1104,1,1,0,0,2015,2,5,36,5,a,c,420,,,
2298,2015-06-02,39,5,2015-06-02,5376,674,1,1,0,0,2015,2,6,37,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2299,2015-06-02,680,5,2015-06-02,5106,745,1,1,0,0,2015,2,6,37,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2300,2015-06-02,1064,5,2015-06-02,10787,1212,1,1,0,0,2015,2,6,37,5,a,c,420,,,
2301,2015-07-02,39,6,2015-07-02,2939,437,1,0,0,0,2015,2,7,38,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2302,2015-07-02,680,6,2015-07-02,6612,920,1,0,0,0,2015,2,7,38,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2303,2015-07-02,1064,6,2015-07-02,8799,989,1,0,0,0,2015,2,7,38,5,a,c,420,,,
2304,2015-08-02,39,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2305,2015-08-02,680,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2306,2015-08-02,1064,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,a,c,420,,,
2307,2015-09-02,39,1,2015-09-02,3870,567,1,0,0,0,2015,2,9,40,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2308,2015-09-02,680,1,2015-09-02,5050,718,1,0,0,0,2015,2,9,40,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2309,2015-09-02,1064,1,2015-09-02,9207,1088,1,0,0,0,2015,2,9,40,6,a,c,420,,,
2310,2015-10-02,39,2,2015-10-02,3953,585,1,0,0,0,2015,2,10,41,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2311,2015-10-02,680,2,2015-10-02,4484,669,1,0,0,0,2015,2,10,41,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2312,2015-10-02,1064,2,2015-10-02,8621,1060,1,0,0,0,2015,2,10,41,6,a,c,420,,,
2313,2015-11-02,39,3,2015-11-02,4194,630,1,0,0,0,2015,2,11,42,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2314,2015-11-02,680,3,2015-11-02,4984,725,1,0,0,0,2015,2,11,42,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2315,2015-11-02,1064,3,2015-11-02,9315,1198,1,0,0,0,2015,2,11,42,6,a,c,420,,,
2316,2015-12-02,39,4,2015-12-02,3840,541,1,0,0,0,2015,2,12,43,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2317,2015-12-02,680,4,2015-12-02,4854,718,1,0,0,0,2015,2,12,43,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2318,2015-12-02,1064,4,2015-12-02,7871,950,1,0,0,0,2015,2,12,43,6,a,c,420,,,
2319,2015-02-13,39,5,2015-02-13,3483,523,1,0,0,0,2015,2,13,44,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2320,2015-02-13,680,5,2015-02-13,5633,781,1,0,0,0,2015,2,13,44,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2321,2015-02-13,1064,5,2015-02-13,8803,1027,1,0,0,0,2015,2,13,44,6,a,c,420,,,
2322,2015-02-14,39,6,2015-02-14,3096,433,1,0,0,0,2015,2,14,45,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2323,2015-02-14,680,6,2015-02-14,6696,1000,1,0,0,0,2015,2,14,45,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2324,2015-02-14,1064,6,2015-02-14,9103,1021,1,0,0,0,2015,2,14,45,6,a,c,420,,,
2325,2015-02-15,39,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2326,2015-02-15,680,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2327,2015-02-15,1064,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,a,c,420,,,
2328,2015-02-16,39,1,2015-02-16,6537,668,1,1,0,0,2015,2,16,47,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2329,2015-02-16,680,1,2015-02-16,5613,761,1,1,0,0,2015,2,16,47,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2330,2015-02-16,1064,1,2015-02-16,4876,503,1,1,0,0,2015,2,16,47,7,a,c,420,,,
2331,2015-02-17,39,2,2015-02-17,6153,759,1,1,0,0,2015,2,17,48,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2332,2015-02-17,680,2,2015-02-17,4287,667,1,1,0,0,2015,2,17,48,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2333,2015-02-17,1064,2,2015-02-17,12301,1251,1,1,0,0,2015,2,17,48,7,a,c,420,,,
2334,2015-02-18,39,3,2015-02-18,5728,768,1,1,0,0,2015,2,18,49,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2335,2015-02-18,680,3,2015-02-18,4611,695,1,1,0,0,2015,2,18,49,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2336,2015-02-18,1064,3,2015-02-18,10820,1199,1,1,0,0,2015,2,18,49,7,a,c,420,,,
2337,2015-02-19,39,4,2015-02-19,4961,669,1,1,0,0,2015,2,19,50,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2338,2015-02-19,680,4,2015-02-19,4565,657,1,1,0,0,2015,2,19,50,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2339,2015-02-19,1064,4,2015-02-19,11173,1189,1,1,0,0,2015,2,19,50,7,a,c,420,,,
